timestamp_utc,timestamp_epoch,temp_f,temp_c,device_id
2/7/2021 0:03,      1612656237,   62.6,   17  , 2.58228E+15
2/7/2021 0:02,      1612656163,   63.5,   17.5, 2.70718E+15
2/7/2021 0:01,      1612656075,   62.2,   16.8, 2.58228E+15
2/7/2021 0:07,      1612656423,   70.2,   21.2, 2.75309E+15
2/7/2021 0:02,      1612656176,   63.3,   17.4, 2.70718E+15
2/7/2021 0:01,      1612656088,   63.3,   17.4, 2.70718E+15
2/7/2021 0:06,      1612656374,   70.2,   21.2, 2.75309E+15
2/7/2021 0:05,      1612656321,   62.8,   17.1, 2.58228E+15
2/7/2021 0:04,      1612656281,   62.8,   17.1, 2.58228E+15
2/7/2021 0:00,      1612656044,   63.1,   17.3, 2.70718E+15
2/7/2021 0:00,      1612656023,   70  ,   21.1, 2.75309E+15
2/7/2021 0:07,      1612656459,   70.2,   21.2, 2.75309E+15
2/7/2021 0:02,      1612656126,   69.8,   21  , 2.75309E+15
2/7/2021 0:02,      1612656132,   63.3,   17.4, 2.70718E+15
2/7/2021 0:04,      1612656257,   63.7,   17.6, 2.70718E+15
2/7/2021 0:02,      1612656166,   63.5,   17.5, 2.70718E+15
2/7/2021 0:03,      1612656218,   63.3,   17.4, 2.70718E+15
2/7/2021 0:00,      1612656056,   63.1,   17.3, 2.70718E+15
2/7/2021 0:03,      1612656194,   69.6,   20.9, 2.75309E+15
2/7/2021 0:01,      1612656091,   63.3,   17.4, 2.70718E+15
2/7/2021 0:05,      1612656341,   63.7,   17.6, 2.70718E+15
2/7/2021 0:07,      1612656425,   62.8,   17.1, 2.58228E+15
2/7/2021 0:01,      1612656080,   63.3,   17.4, 2.70718E+15
2/7/2021 0:05,      1612656323,   62.8,   17.1, 2.58228E+15
2/7/2021 0:03,      1612656235,   63.5,   17.5, 2.70718E+15
2/7/2021 0:03,      1612656202,   62.4,   16.9, 2.58228E+15
2/7/2021 0:06,      1612656394,   62.8,   17.1, 2.58228E+15
2/7/2021 0:06,      1612656377,   70.2,   21.2, 2.75309E+15
2/7/2021 0:03,      1612656215,   62.6,   17  , 2.58228E+15
2/7/2021 0:05,      1612656334,   70  ,   21.1, 2.75309E+15
2/7/2021 0:04,      1612656284,   69.8,   21  , 2.75309E+15
2/7/2021 0:01,      1612656078,   63.3,   17.4, 2.70718E+15
2/7/2021 0:04,      1612656247,   63.7,   17.6, 2.70718E+15
2/7/2021 0:06,      1612656365,   62.8,   17.1, 2.58228E+15
2/7/2021 0:07,      1612656463,   70.2,   21.2, 2.75309E+15
2/7/2021 0:05,      1612656356,   70  ,   21.1, 2.75309E+15
2/7/2021 0:01,      1612656081,   63.3,   17.4, 2.70718E+15
2/7/2021 0:01,      1612656094,   63.3,   17.4, 2.70718E+15
2/7/2021 0:07,      1612656439,   63  ,   17.2, 2.58228E+15
2/7/2021 0:06,      1612656402,   70.2,   21.2, 2.75309E+15
2/7/2021 0:00,      1612656009,   69.8,   21  , 2.75309E+15
2/7/2021 0:05,      1612656356,   63.7,   17.6, 2.70718E+15
2/7/2021 0:05,      1612656303,   70  ,   21.1, 2.75309E+15
2/7/2021 0:05,      1612656346,   62.8,   17.1, 2.58228E+15
2/7/2021 0:05,      1612656304,   62.8,   17.1, 2.58228E+15
2/7/2021 0:00,      1612656049,   69.6,   20.9, 2.75309E+15
2/7/2021 0:01,      1612656073,   63.3,   17.4, 2.70718E+15
2/7/2021 0:06,      1612656396,   70.2,   21.2, 2.75309E+15
2/7/2021 0:07,      1612656461,   70.2,   21.2, 2.75309E+15
2/7/2021 0:07,      1612656451,   70.2,   21.2, 2.75309E+15
2/7/2021 0:06,      1612656406,   70.2,   21.2, 2.75309E+15
2/7/2021 0:03,      1612656182,   69.6,   20.9, 2.75309E+15
2/7/2021 0:03,      1612656188,   69.6,   20.9, 2.75309E+15
2/7/2021 0:03,      1612656218,   62.4,   16.9, 2.58228E+15
2/7/2021 0:06,      1612656380,   70.2,   21.2, 2.75309E+15
2/7/2021 0:05,      1612656334,   62.8,   17.1, 2.58228E+15
2/7/2021 0:06,      1612656414,   70.2,   21.2, 2.75309E+15
2/7/2021 0:04,      1612656290,   63.7,   17.6, 2.70718E+15
2/7/2021 0:05,      1612656328,   70  ,   21.1, 2.75309E+15
2/7/2021 0:07,      1612656455,   70.2,   21.2, 2.75309E+15
2/7/2021 0:01,      1612656101,   63.3,   17.4, 2.70718E+15
2/7/2021 0:06,      1612656379,   62.8,   17.1, 2.58228E+15
2/7/2021 0:02,      1612656152,   62.4,   16.9, 2.58228E+15
2/7/2021 0:02,      1612656141,   62.4,   16.9, 2.58228E+15
2/7/2021 0:02,      1612656148,   69.6,   20.9, 2.75309E+15
2/7/2021 0:05,      1612656316,   70  ,   21.1, 2.75309E+15
2/7/2021 0:04,      1612656278,   70  ,   21.1, 2.75309E+15
2/7/2021 0:05,      1612656305,   62.8,   17.1, 2.58228E+15
2/7/2021 0:07,      1612656471,   64  ,   17.8, 2.70718E+15
2/7/2021 0:06,      1612656400,   62.8,   17.1, 2.58228E+15
2/7/2021 0:06,      1612656416,   70.2,   21.2, 2.75309E+15
2/7/2021 0:06,      1612656365,   63.7,   17.6, 2.70718E+15
2/7/2021 0:04,      1612656279,   63.7,   17.6, 2.70718E+15
2/7/2021 0:00,      1612656058,   69.6,   20.9, 2.75309E+15
2/7/2021 0:05,      1612656309,   62.8,   17.1, 2.58228E+15
2/7/2021 0:03,      1612656201,   69.6,   20.9, 2.75309E+15
2/7/2021 0:07,      1612656440,   70.2,   21.2, 2.75309E+15
2/7/2021 0:00,      1612656042,   62.2,   16.8, 2.58228E+15
2/7/2021 0:07,      1612656442,   70.2,   21.2, 2.75309E+15
2/7/2021 0:03,      1612656237,   69.8,   21  , 2.75309E+15
2/7/2021 0:00,      1612656027,   63.1,   17.3, 2.70718E+15
2/7/2021 0:00,      1612656000,   70  ,   21.1, 2.75309E+15
2/7/2021 0:05,      1612656323,   63.7,   17.6, 2.70718E+15
2/7/2021 0:06,      1612656412,   62.8,   17.1, 2.58228E+15
2/7/2021 0:06,      1612656395,   70.2,   21.2, 2.75309E+15
2/7/2021 0:06,      1612656376,   63.9,   17.7, 2.70718E+15
2/7/2021 0:00,      1612656048,   62.2,   16.8, 2.58228E+15
2/7/2021 0:02,      1612656142,   63.3,   17.4, 2.70718E+15
2/7/2021 0:02,      1612656145,   62.4,   16.9, 2.58228E+15
2/7/2021 0:07,      1612656453,   63  ,   17.2, 2.58228E+15
2/7/2021 0:03,      1612656229,   62.6,   17  , 2.58228E+15
2/7/2021 0:06,      1612656364,   62.8,   17.1, 2.58228E+15
2/7/2021 0:02,      1612656161,   62.4,   16.9, 2.58228E+15
2/7/2021 0:05,      1612656311,   62.8,   17.1, 2.58228E+15
2/7/2021 0:07,      1612656471,   63  ,   17.2, 2.58228E+15
2/7/2021 0:03,      1612656217,   69.8,   21  , 2.75309E+15
2/7/2021 0:04,      1612656247,   62.6,   17  , 2.58228E+15
2/7/2021 0:00,      1612656003,   62.2,   16.8, 2.58228E+15
2/7/2021 0:01,      1612656074,   62.2,   16.8, 2.58228E+15
2/7/2021 0:07,      1612656436,   70.2,   21.2, 2.75309E+15
2/7/2021 0:01,      1612656076,   70  ,   21.1, 2.75309E+15
2/7/2021 0:03,      1612656224,   62.4,   16.9, 2.58228E+15
2/7/2021 0:05,      1612656300,   63.7,   17.6, 2.70718E+15
2/7/2021 0:01,      1612656111,   69.8,   21  , 2.75309E+15
2/7/2021 0:02,      1612656160,   69.6,   20.9, 2.75309E+15
2/7/2021 0:01,      1612656103,   63.3,   17.4, 2.70718E+15
2/7/2021 0:06,      1612656389,   62.8,   17.1, 2.58228E+15
2/7/2021 0:00,      1612656058,   63.1,   17.3, 2.70718E+15
2/7/2021 0:04,      1612656277,   70  ,   21.1, 2.75309E+15
2/7/2021 0:00,      1612656005,   70  ,   21.1, 2.75309E+15
2/7/2021 0:02,      1612656130,   62.4,   16.9, 2.58228E+15
2/7/2021 0:01,      1612656066,   69.8,   21  , 2.75309E+15
2/7/2021 0:07,      1612656427,   70.2,   21.2, 2.75309E+15
2/7/2021 0:04,      1612656273,   63.7,   17.6, 2.70718E+15
2/7/2021 0:04,      1612656270,   70  ,   21.1, 2.75309E+15
